"","ID","assoc","g","b","m0","n","runtime","runtime_sd","rho_plus_ini","rho_plus","rho_plus_sd","q_plus_plus","clus_coef","largest_patch","best_model","class","largest_patch_sd","alpha","alpha_se","alpha_p","trunc","trunc_se","trunc_p","lower","lower_se","lower_p","mean_p_largest","predict_largest","mismatch_PL"
"94",94,FALSE,0.01,0.84,0.05,10,886.98,272.838241861771,0.853036705323029,0.910889300349825,0.00296981736236879,0.913226665398122,1.00256671331466,9102.4,5,"COV",18.9513998310298,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769230769230769,NA,NA
"95",95,FALSE,0.01,0.86,0.05,10,710.32,138.807691109359,0.869037787432317,0.913734922538731,0.00296660052268097,0.915931218624309,1.00240415479172,9134.2,5,"COV",39.3129890889908,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588235294117647,NA,NA
"96",96,FALSE,0.01,0.88,0.05,10,741.66,183.118760492868,0.852745815666858,0.916173733133433,0.0029377281420391,0.918249249727894,1.00226593177919,9165.2,5,"COV",23.9573695458319,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769230769230769,NA,NA
"97",97,FALSE,0.01,0.9,0.05,10,751.74,265.075252208375,0.850888091747183,0.918741009495252,0.00287737237480357,0.920710459762573,1.00214409570678,9195,5,"COV",33.0555088701818,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA,NA
"98",98,FALSE,0.01,0.92,0.05,10,668.56,136.065141262069,0.849130360898562,0.920859195402299,0.00280671461779093,0.922667003675746,1.00196363670529,9210.5,5,"COV",27.9135570407404,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909090909090909,NA,NA
"99",99,FALSE,0.01,0.94,0.05,10,726.08,181.265899226033,0.863445815492887,0.923155912043978,0.00274937691073886,0.924908489806263,1.00189882662152,9229.4,5,"COV",28.8066350381682,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909090909090909,NA,NA
"100",100,FALSE,0.01,0.96,0.05,10,873.98,344.921768263794,0.853097828556784,0.925064687656172,0.00274155839694674,0.926687596069239,1.00175474526014,9250.5,5,"COV",28.0604506180654,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714285714285714,NA,NA
"101",101,FALSE,0.01,0.98,0.05,10,723.8,75.5441298550427,0.849708552109078,0.927134292853573,0.00271980012299289,0.928667126751037,1.001653674684,9274.1,5,"COV",31.6138155453171,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"102",102,FALSE,0.01,1,0.05,10,731.6,224.363039142666,0.847228236524388,0.928803148425787,0.00265887710632964,0.930268346412763,1.00157781529908,9282.1,5,"COV",32.7191754854007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA
"103",103,FALSE,0.02,0,0.05,10,500,0,0.850492001262028,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",104,FALSE,0.02,0.02,0.05,10,500,0,0.849481462796684,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",105,FALSE,0.02,0.04,0.05,10,500,0,0.858892615600489,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",106,FALSE,0.02,0.06,0.05,10,500,0,0.851610377859324,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",107,FALSE,0.02,0.08,0.05,10,500,0,0.832948580970988,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",108,FALSE,0.02,0.1,0.05,10,500,0,0.857577975159511,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",109,FALSE,0.02,0.12,0.05,10,534.3,82.2196110696496,0.853193226400763,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",110,FALSE,0.02,0.14,0.05,10,694.26,98.9348180481585,0.839001380826812,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",111,FALSE,0.02,0.16,0.05,10,1193.82,218.96582077271,0.860440456659999,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",112,FALSE,0.02,0.18,0.05,5,2080.8,271.088435754829,0.858655796023086,0.0475213293353323,0.00262176309210352,0.384728524354033,8.24297579884865,18.4,2,"DOWN",4.77493455452533,0.463751840462243,0.0951869936643143,6.36028424585782e-06,0.166159001483543,0.0194750929089508,1.55790832488167e-12,NA,NA,NA,0.00700280112044818,3.85977148438056,-6.3120530306921
"113",113,FALSE,0.02,0.2,0.05,11,1182.98181818182,450.853097623121,0.853546403911473,0.187289241742765,0.00520183675124163,0.430283755005921,2.3034275831811,44.4545454545455,2,"DOWN",7.42110013897719,0.657217391972957,0.0181552614951581,1.52943523031507e-110,0.0811277758076676,0.00245864034265627,5.11259710275731e-101,NA,NA,NA,0.00221016676712879,12.1070732517535,-8.6084771541312
"114",114,FALSE,0.02,0.22,0.05,10,1363.34,542.855528560674,0.862014625156298,0.291013708145927,0.00621724632379016,0.472688754811541,1.6250955705232,79.7,2,"DOWN",24.4860504505456,0.728151135098084,0.0121083455077251,7.02522550167096e-197,0.0358073865615299,0.00115903448482398,6.31676396209902e-106,NA,NA,NA,0.00185116623472788,24.2409164701983,-9.47998141002141
"115",115,FALSE,0.02,0.24,0.05,24,1640.95,493.256145645841,0.848253385883678,0.378139382392137,0.00593706074169354,0.514666005709696,1.36128603568086,156.083333333333,2,"DOWN",50.4440427530879,0.696814851467241,0.00456467192902744,0,0.0174326109119601,0.000314326887007182,0,NA,NA,NA,0.00196479738027016,33.7569659450502,-9.75155294773708
"116",116,FALSE,0.02,0.26,0.05,8,1344.925,763.223217208252,0.85958117012342,0.448660332333833,0.0059861675023037,0.553512656494682,1.23385902677303,481.5,2,"DOWN",190.659756784548,0.749544369894113,0.00486198282291308,0,0.00339205900866877,0.000180450554739511,3.35869358079588e-58,NA,NA,NA,0.00234535326883612,102.500255267341,-10.6851845297273
"117",117,FALSE,0.02,0.28,0.05,10,1710.54,975.530342600031,0.846610770220868,0.509227661169415,0.00568117442669157,0.591020133967037,1.16067464745458,1169.3,3,"PL",549.689215223778,0.765085479967656,0.0021310526778915,0,0.000116697781373892,4.18937510708776e-05,0.0055721582518135,NA,NA,NA,0.00326477309826967,222.446510664627,-11.1292516850367
"118",118,FALSE,0.02,0.3,0.05,10,1920.96,1168.26220344578,0.844410514591727,0.561025032483758,0.00596989436517869,0.625305651750799,1.11462887934982,3574,4,"UP",951.554517618407,0.928103715383708,0.00848312004468222,1.00542028946026e-228,NA,NA,NA,0.00621384058737542,0.000463970233084297,7.87575768757107e-32,0.00476190476190476,1984.70487976884,-12.9403330376061
"119",119,FALSE,0.02,0.32,0.05,10,1836.92,1140.23163026934,0.868233670953196,0.603373868065967,0.00570973614594881,0.65537699933397,1.08621451063587,5573.6,4,"UP",205.880871703355,1.20365655427703,0.0130810110934153,7.78928611363311e-138,NA,NA,NA,0.00809065648291034,0.000559825362944289,1.38464851055759e-30,0.00721500721500722,32289.46920797,-15.314088512094
"120",120,FALSE,0.02,0.34,0.05,10,1598.76,1307.83636013413,0.85001549131237,0.640710574712644,0.00538120259173742,0.682884196069658,1.06584496391067,6156.6,4,"UP",92.2619459293303,1.43549841021084,0.0244995155804029,2.08512403591804e-86,NA,NA,NA,0.011750139436361,0.000995718823780708,1.97409852510383e-21,0.0101214574898785,275164.809833524,-17.1182231103745
"121",121,FALSE,0.02,0.36,0.05,10,1815.48,1012.0944496988,0.862378866754007,0.673810734632684,0.00553010667724331,0.708188593863946,1.05103613751923,6553.6,4,"UP",103.485049913287,1.4802602501709,0.0370209741371503,1.59752342746753e-59,NA,NA,NA,0.0167669271904068,0.0016693384486836,2.06507974495869e-16,0.0141242937853107,446049.992987029,-17.2680453173192
"122",122,FALSE,0.02,0.38,0.05,10,1482.46,830.262545089069,0.861317472911906,0.701022123938031,0.00515219700779581,0.729714002983577,1.04094073637276,6898,4,"UP",63.3368420080726,1.7935387440334,0.0656584162418005,1.00397218279554e-38,NA,NA,NA,0.0239687834956602,0.00240439720173351,5.30832767818607e-15,0.0189035916824197,7671826.43516634,-19.8214686110003
"123",123,FALSE,0.02,0.4,0.05,10,1447.22,715.359499055467,0.857966071600095,0.72491852073963,0.00501250533356108,0.749084412706719,1.03334581851645,7220.2,4,"UP",66.6779990368304,1.98273899918816,0.0669747689561957,1.21845720762239e-34,NA,NA,NA,0.0300053744624057,0.0024734648709108,6.43607909198035e-17,0.02710027100271,44719406.8062997,-21.224129673152
"124",124,FALSE,0.02,0.42,0.05,10,1308.8,576.255213521849,0.849464743509889,0.745955207396302,0.00478718809115691,0.766321017001053,1.02730863191084,7410.8,4,"UP",62.8663485322456,2.29846431788659,0.105635264936618,1.61613944148468e-25,NA,NA,NA,0.0404191587099319,0.003829140015177,9.30012583870206e-14,0.0364963503649635,784778020.135416,-23.7914544722542
"125",125,FALSE,0.02,0.44,0.05,10,1183.86,448.471498413097,0.856048963277135,0.764551004497751,0.00466460027964444,0.782126695724065,1.02299409284614,7603.1,4,"UP",52.2843720011588,2.1745976233242,0.0746330613484419,9.77528796808138e-32,NA,NA,NA,0.0475544322508173,0.00309342026049065,5.84703936281703e-20,0.0434782608695652,275164978.223334,-22.5683756124916
"126",126,FALSE,0.02,0.46,0.05,10,1277.88,525.864859699397,0.840034425610211,0.780550434782609,0.00464739380295969,0.795739883609424,1.01946507499349,7782.4,4,"UP",56.2142726044235,2.54306982746706,0.196918435187412,8.71717517317386e-14,NA,NA,NA,0.0609455766125839,0.00598174387337032,2.95566790980339e-11,0.0549450549450549,7859111702.70484,-25.6863610161606
"127",127,FALSE,0.02,0.48,0.05,10,1652.74,853.501863826644,0.833755984471645,0.794890744627686,0.00450846186560551,0.808059868972226,1.01657152657969,7937.3,4,"UP",55.100010082677,2.77832216452376,0.206337189468435,9.39188072161106e-14,NA,NA,NA,0.0764171106316892,0.00651326248912633,2.5306516606527e-12,0.0740740740740741,68319921959.8653,-27.5501569295968
"128",128,FALSE,0.02,0.5,0.05,10,1007.38,635.156921643078,0.847490333945025,0.807861354322839,0.0044570053163141,0.819354409935462,1.01423021133243,8059.8,5,"COV",53.9522422559475,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0854700854700855,NA,NA
"129",129,FALSE,0.02,0.52,0.05,10,711.14,258.7887521169,0.854600366074592,0.818968455772114,0.00419701188536248,0.829070563263217,1.01233817973294,8185.5,5,"COV",46.0754212617144,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108695652173913,NA,NA
"130",130,FALSE,0.02,0.54,0.05,10,975.2,363.135823992438,0.836161558637396,0.829203823088456,0.00412973140258213,0.838271637092483,1.0109385196484,8304.9,5,"COV",34.9871404947589,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138888888888889,NA,NA
"131",131,FALSE,0.02,0.56,0.05,10,1173.36,607.509647294227,0.848877419957425,0.838285567216392,0.00406510371527246,0.8462826149822,1.00954241015244,8373.3,5,"COV",29.2044517154491,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158730158730159,NA,NA
"132",132,FALSE,0.02,0.58,0.05,10,913.6,543.006511112999,0.845253646103665,0.846918300849575,0.00394485732599318,0.854143662523305,1.00853383607871,8469.8,5,"COV",38.0607701212446,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,NA,NA
"133",133,FALSE,0.02,0.6,0.05,10,713.6,126.636206863949,0.846232429787051,0.854206376811594,0.00379280099454004,0.860696402973669,1.00759965726594,8552.5,5,"COV",28.582240017963,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32258064516129,NA,NA
"134",134,FALSE,0.02,0.62,0.05,10,1072.96,660.96363860318,0.86331850719871,0.86139648175912,0.00363528578176709,0.867214575400051,1.00675567498553,8616.3,5,"COV",34.5416013268381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,NA
"135",135,FALSE,0.02,0.64,0.05,10,759.74,296.6576635338,0.855576630621217,0.867284877561219,0.0036805219480951,0.872622243260175,1.00615555617263,8648.4,5,"COV",41.0695886406367,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,NA,NA
"136",136,FALSE,0.02,0.66,0.05,10,850.98,273.627166455055,0.857054621088319,0.873482373813093,0.00354846333423154,0.878282498376315,1.00549664188927,8717.3,5,"COV",41.9445401029078,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303030303030303,NA,NA
"137",137,FALSE,0.02,0.68,0.05,10,706.34,198.581906974875,0.850363157652319,0.878561369315342,0.00352962299509464,0.883033611741391,1.00509187088218,8779.7,5,"COV",48.9672225972526,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA
"138",138,FALSE,0.02,0.7,0.05,10,797.8,241.914383385711,0.853280447614379,0.883456796601699,0.00335235426239352,0.887520295683303,1.00460060819224,8821.7,5,"COV",41.7560374876097,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476190476190476,NA,NA
"139",139,FALSE,0.02,0.72,0.05,10,957.68,356.036380163601,0.857941546058282,0.887988295852074,0.00341352275976315,0.891735292601927,1.00422059753518,8892.6,5,"COV",46.7575305877745,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,NA,NA
"140",140,FALSE,0.02,0.74,0.05,10,703.06,334.519769221492,0.846858301763423,0.892324852573713,0.00334026729227656,0.89578643118518,1.00388024812077,8924.3,5,"COV",39.3871101306563,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,NA,NA
"141",141,FALSE,0.02,0.76,0.05,10,789.48,222.27542874151,0.866048647982534,0.89596632183908,0.0033129720128699,0.899212596820511,1.00362413822167,8954.8,5,"COV",33.4358423784351,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526315789473684,NA,NA
"142",142,FALSE,0.02,0.78,0.05,10,1024.96,439.506347318595,0.855340900798328,0.899707021489255,0.00325077047584439,0.902649379133497,1.00327106022049,8982.6,5,"COV",40.6781404578812,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526315789473684,NA,NA
"143",143,FALSE,0.02,0.8,0.05,10,755.66,501.144361991189,0.866918450940866,0.903053968015992,0.00310368793370489,0.905894196432653,1.00314593195224,9031.9,5,"COV",23.5251638322315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,NA,NA
"144",144,FALSE,0.02,0.82,0.05,10,719.62,162.212931393003,0.852596831966657,0.906394012993503,0.00308515972734221,0.909004427213484,1.0028806833722,9058.3,5,"COV",27.0104917886859,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,NA,NA
"145",145,FALSE,0.02,0.84,0.05,10,738.18,232.398593417048,0.84395970368525,0.909336146926537,0.00293284419892327,0.91175544019878,1.00266111253371,9103,5,"COV",38.9072972304397,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714285714285714,NA,NA
"146",146,FALSE,0.02,0.86,0.05,10,823.9,327.920237591738,0.851949706010055,0.912161404297851,0.00303410174643944,0.914436059333113,1.00249430535781,9110.9,5,"COV",37.110795075168,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA,NA
"147",147,FALSE,0.02,0.88,0.05,10,716.06,220.502276128338,0.851109023960307,0.914793578210895,0.00295881125000667,0.916905940648238,1.0023096617181,9153.2,5,"COV",37.1955791877356,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769230769230769,NA,NA
"148",148,FALSE,0.02,0.9,0.05,10,797.56,246.583495888197,0.843606865066104,0.917310234882559,0.00290419406074231,0.919289633305838,1.00215836711397,9172.5,5,"COV",20.2882012783566,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA
"149",149,FALSE,0.02,0.92,0.05,10,683.52,168.087733705414,0.851315536617767,0.91959944027986,0.00288046075569408,0.921506760555768,1.00207457988205,9196,5,"COV",28.6705423736629,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909090909090909,NA,NA
"150",150,FALSE,0.02,0.94,0.05,10,764.22,213.553562367852,0.854686877443455,0.921823603198401,0.00283381875674486,0.92359151575774,1.00191828334995,9221.9,5,"COV",12.2152000029108,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769230769230769,NA,NA
"151",151,FALSE,0.02,0.96,0.05,10,647.1,118.656900347177,0.836785102570429,0.923838980509745,0.00275446001825426,0.925529233928862,1.00182998955827,9248.9,5,"COV",25.4578082324461,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA,NA
"152",152,FALSE,0.02,0.98,0.05,10,748.26,280.251062838702,0.862415463267826,0.925860529735132,0.00276878382778212,0.92745686321947,1.00172455864236,9280,5,"COV",30.4265965526507,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,NA,NA
"153",153,FALSE,0.02,1,0.05,10,673.3,210.970945866961,0.849587986741681,0.927841084457771,0.00267129046074006,0.929332845090994,1.00160808827034,9269.8,5,"COV",28.5921512151694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714285714285714,NA,NA
"154",154,FALSE,0.03,0,0.05,10,500,0,0.851299613779411,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",155,FALSE,0.03,0.02,0.05,10,500,0,0.840366193687078,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",156,FALSE,0.03,0.04,0.05,10,500,0,0.849432440989185,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",157,FALSE,0.03,0.06,0.05,10,500,0,0.841349129437003,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",158,FALSE,0.03,0.08,0.05,10,500,0,0.84816454038024,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",159,FALSE,0.03,0.1,0.05,10,500,0,0.858579147846904,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",160,FALSE,0.03,0.12,0.05,10,500,0,0.862832172438502,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",161,FALSE,0.03,0.14,0.05,10,512.26,38.7695241136643,0.859022134111729,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",162,FALSE,0.03,0.16,0.05,10,701.22,142.810066560838,0.85872624919517,5.5312343828086e-05,NA,0.0262194808634089,NA,1,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1.94591014905531
"163",163,FALSE,0.03,0.18,0.05,10,1028.18,212.580138091758,0.848945457690861,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",164,FALSE,0.03,0.2,0.05,9,2241.53333333333,203.468769102287,0.845160202226705,0.00186275751013382,NA,0.0826838837268922,NA,15.5,1,"DEG",4.94974746830583,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0961538461538461,NA,NA
"165",165,FALSE,0.03,0.22,0.05,5,1810.84,122.846847741405,0.84010663583409,0.17686155922039,0.00545657118555897,0.428243796366339,2.42474614607368,43,2,"DOWN",11.6833214455479,0.73807746698894,0.030824167031147,2.970886321744e-50,0.0642691247629343,0.00401899085849808,7.29017799859677e-33,NA,NA,NA,0.00237416904083571,16.055589657806,-8.81916483448943
"166",166,FALSE,0.03,0.24,0.05,15,1644.78666666667,505.118370662712,0.849158321913953,0.301756981509245,0.00562774753686546,0.477431682845012,1.58255730962579,99.2666666666667,2,"DOWN",36.4073514292819,0.768059050030776,0.00883024137142851,0,0.0266955223205279,0.000782765402825013,6.34855624827868e-143,NA,NA,NA,0.0018738288569644,34.1714141663194,-9.81116087579548
"167",167,FALSE,0.03,0.26,0.05,8,1987.75,1088.34339512595,0.840405110677239,0.391589111694153,0.00579844769166774,0.52131136099496,1.33141616803086,218.375,2,"DOWN",92.8853940540246,0.760433496397412,0.00737032963972882,2.92953349436436e-287,0.00929237785092584,0.000414229533201488,2.08342555576831e-72,NA,NA,NA,0.00203148806500762,60.0908370561463,-10.2948440858088
"168",168,FALSE,0.03,0.28,0.05,7,2518.94285714286,1502.73686192576,0.858018751848223,0.463328093096309,0.00641226365566781,0.562703422358735,1.2145886365045,429.857142857143,2,"DOWN",135.607802837728,0.700130766269029,0.00417653154705609,0,0.00404790782626885,0.000153012863576072,3.19935019356117e-89,NA,NA,NA,0.00253623188405797,69.7704065138523,-10.222285754075
"169",169,FALSE,0.03,0.3,0.05,34,1391,492.378258141958,0.853487881134018,0.524808203251315,0.00612894240526974,0.600848645420426,1.14496268029153,1793.94117647059,4,"UP",833.544674092316,0.775952000317086,0.00228230513217318,0,NA,NA,NA,0.00115412034244615,0.000155438376497719,1.97402414584281e-13,0.00363247863247863,334.810431175143,-11.4314045394225
"170",170,FALSE,0.03,0.32,0.05,9,1900.11111111111,1400.36127521119,0.85184311895476,0.575193575434505,0.00615893548916291,0.635005129572979,1.10403181979454,4663.22222222222,4,"UP",447.211297313076,0.994537846257402,0.0104149211367011,3.04406661059543e-179,NA,NA,NA,0.00565160559454163,0.000529813199197335,1.24710556841015e-21,0.0052143684820394,4452.94349591029,-13.6576579105545
"171",171,FALSE,0.03,0.34,0.05,10,1535.42,822.372272824851,0.852406074465253,0.617949550224888,0.00570867412613154,0.665473200639296,1.07693368466948,5869.8,4,"UP",80.3876718021972,1.29551636730346,0.017490366644642,8.59395778885576e-109,NA,NA,NA,0.00955383591864336,0.000729895711025135,1.48958795609512e-25,0.00838926174496644,76262.8748061533,-16.0227442847641
"172",172,FALSE,0.03,0.36,0.05,10,1270,728.803524811576,0.849054146092385,0.651609125437281,0.00585985410731376,0.691204319349597,1.06078535063952,6342.5,4,"UP",62.9413307065485,1.51326174361884,0.0261663276433556,2.02463042673328e-76,NA,NA,NA,0.0126936984315912,0.000988149204100326,1.43066856237854e-22,0.0112485939257593,567303.309906045,-17.7361615203073
"173",173,FALSE,0.03,0.38,0.05,10,1453.76,769.423765915477,0.844949869585689,0.683004427786107,0.00504135530717266,0.715474377750486,1.04755383419169,6718.6,4,"UP",71.7545197956973,1.73411462085883,0.0381379843204028,2.37660215567062e-56,NA,NA,NA,0.0178020955911148,0.00132919396596644,1.39926575340442e-21,0.0153374233128834,4334510.9081894,-19.4595788068172
"174",174,FALSE,0.03,0.4,0.05,10,1781.94,939.615292671539,0.853728441642597,0.70950616191904,0.00539308467219788,0.736451609142719,1.03799130355372,7028,4,"UP",56.9424660902954,2.13230369429293,0.0818448180531383,5.49173762492299e-33,NA,NA,NA,0.0250343569612639,0.00245517979438825,2.24772777755179e-14,0.0203665987780041,159445974.020962,-22.7810747367391
"175",175,FALSE,0.03,0.42,0.05,10,1274.02,1007.58075253991,0.873494919440709,0.732930554722639,0.00518136177786763,0.755576370388636,1.03090844408599,7271.7,4,"UP",40.6504065853659,2.15961469791775,0.0699288326634634,3.12193757647467e-34,NA,NA,NA,0.0303052035128215,0.00240631994485216,3.96385480826427e-17,0.0286532951289398,218597787.994729,-22.7552308439011
"176",176,FALSE,0.03,0.44,0.05,10,1436.5,689.380012926269,0.840173166526947,0.753548350824588,0.00482704111193105,0.77263163895472,1.02533174462226,7468,4,"UP",57.7638872191499,2.10023994107747,0.0841073752716606,2.15500037986262e-28,NA,NA,NA,0.0439187137149032,0.00346066498385353,1.24039689832857e-16,0.040650406504065,136351019.743778,-21.9334895890351
